Task,participant,item,rule,Difficulty,TrialType,accuracy,rt,AgeGroup,rawrt
Bilingual,91,knife,L1,low,nonswitch,1,6.886736,Older,979.2
Bilingual,91,trophy,L1,low,nonswitch,1,6.59987,Older,735
Bilingual,91,horse,L1,low,nonswitch,1,7.140532,Older,1262.1
Bilingual,20,trophy,L1,low,nonswitch,1,7.197435,Younger,1336
Bilingual,20,candle,L1,low,nonswitch,1,7.332369,Younger,1529
Bilingual,20,teeth,L1,low,nonswitch,1,7.059789,Younger,1164.2
Bilingual,20,horse,L1,low,nonswitch,1,7.643722,Younger,2087.5
Bilingual,20,toy,L1,low,nonswitch,1,7.479695,Younger,1771.7
Bilingual,20,coat,L1,low,nonswitch,1,7.316615,Younger,1505.1
Bilingual,20,eye,L1,low,nonswitch,1,7.223952,Younger,1371.9
Bilingual,20,pen,L1,low,nonswitch,1,7.560185,Younger,1920.2
Bilingual,20,plane,L1,low,nonswitch,1,7.337327,Younger,1536.6
Bilingual,20,newspaper,L1,low,nonswitch,1,7.647404,Younger,2095.2
Bilingual,20,ladder,L1,low,nonswitch,1,7.257003,Younger,1418
Bilingual,20,present,L1,low,nonswitch,1,7.827919,Younger,2509.7
Bilingual,20,suitcase,L1,low,nonswitch,1,7.350131,Younger,1556.4
Bilingual,20,broom,L1,low,nonswitch,1,7.555957,Younger,1912.1
Bilingual,20,coat,L1,low,nonswitch,1,7.357173,Younger,1567.4
Bilingual,20,cup,L1,low,nonswitch,1,7.502628,Younger,1812.8
Bilingual,20,teeth,L1,low,nonswitch,1,7.378634,Younger,1601.4
Bilingual,20,plane,L1,low,nonswitch,1,7.123914,Younger,1241.3
Bilingual,20,eye,L1,low,nonswitch,1,7.650121,Younger,2100.9
Bilingual,20,brain,L1,low,nonswitch,1,7.338173,Younger,1537.9
Bilingual,20,cake,L1,low,nonswitch,1,7.262769,Younger,1426.2
Bilingual,20,broom,L1,low,nonswitch,1,7.21524,Younger,1360
Bilingual,20,pen,L1,low,nonswitch,1,7.352569,Younger,1560.2
Bilingual,20,toy,L1,low,nonswitch,1,7.720905,Younger,2255
Bilingual,20,knife,L1,low,nonswitch,1,7.053759,Younger,1157.2
Bilingual,20,trophy,L1,low,nonswitch,1,7.63569,Younger,2070.8
Bilingual,20,horse,L1,low,nonswitch,1,7.393448,Younger,1625.3
Bilingual,20,soap,L1,low,nonswitch,1,7.607431,Younger,2013.1
Bilingual,20,suitcase,L1,low,nonswitch,1,7.418361,Younger,1666.3
Bilingual,20,present,L1,low,nonswitch,1,7.385789,Younger,1612.9
Bilingual,78,eye,L1,low,nonswitch,1,7.202289,Older,1342.5
Bilingual,78,suitcase,L1,low,nonswitch,1,7.274618,Older,1443.2
Bilingual,78,candle,L1,low,nonswitch,1,7.172348,Older,1302.9
Bilingual,78,toy,L1,low,nonswitch,1,7.175107,Older,1306.5
Bilingual,78,teeth,L1,low,nonswitch,1,7.118421,Older,1234.5
Bilingual,78,knife,L1,low,nonswitch,1,6.893048,Older,985.4
Bilingual,78,cup,L1,low,nonswitch,1,7.544068,Older,1889.5
Bilingual,78,present,L1,low,nonswitch,1,7.277524,Older,1447.4
Bilingual,78,ladder,L1,low,nonswitch,1,7.141483,Older,1263.3
Bilingual,78,horse,L1,low,nonswitch,1,6.818049,Older,914.2
Bilingual,78,trophy,L1,low,nonswitch,1,7.031918,Older,1132.2
Bilingual,78,strawberry,L1,low,nonswitch,1,6.963757,Older,1057.6
Bilingual,78,newspaper,L1,low,nonswitch,1,7.199604,Older,1338.9
Bilingual,78,coat,L1,low,nonswitch,1,6.882848,Older,975.4
Bilingual,78,cake,L1,low,nonswitch,1,7.495264,Older,1799.5
Bilingual,78,plane,L1,low,nonswitch,1,7.228751,Older,1378.5
Bilingual,78,soap,L1,low,nonswitch,1,7.06142,Older,1166.1
Bilingual,78,brain,L1,low,nonswitch,1,7.293766,Older,1471.1
Bilingual,78,broom,L1,low,nonswitch,1,7.262208,Older,1425.4
Bilingual,78,present,L1,low,nonswitch,1,6.993658,Older,1089.7
Bilingual,78,teeth,L1,low,nonswitch,1,6.845241,Older,939.4
Bilingual,78,toy,L1,low,nonswitch,1,7.31854,Older,1508
Bilingual,78,coat,L1,low,nonswitch,1,7.092324,Older,1202.7
Bilingual,78,suitcase,L1,low,nonswitch,1,7.017237,Older,1115.7
Bilingual,78,cup,L1,low,nonswitch,1,7.528708,Older,1860.7
Bilingual,78,broom,L1,low,nonswitch,1,7.570392,Older,1939.9
Bilingual,78,newspaper,L1,low,nonswitch,1,7.165339,Older,1293.8
Bilingual,78,eye,L1,low,nonswitch,1,7.291929,Older,1468.4
Bilingual,78,strawberry,L1,low,nonswitch,1,6.933131,Older,1025.7
Bilingual,78,ladder,L1,low,nonswitch,1,7.026871,Older,1126.5
Bilingual,78,horse,L1,low,nonswitch,1,7.106688,Older,1220.1
Bilingual,78,cake,L1,low,nonswitch,1,7.151015,Older,1275.4
Bilingual,78,brain,L1,low,nonswitch,1,7.194212,Older,1331.7
Bilingual,78,soap,L1,low,nonswitch,1,7.118421,Older,1234.5
Bilingual,78,candle,L1,low,nonswitch,1,7.360613,Older,1572.8
Bilingual,78,trophy,L1,low,nonswitch,1,7.323369,Older,1515.3
Bilingual,78,pen,L1,low,nonswitch,1,7.017237,Older,1115.7
Bilingual,5,eye,L1,low,nonswitch,1,7.204521,Younger,1345.5
Bilingual,5,suitcase,L1,low,nonswitch,1,6.829577,Younger,924.8
Bilingual,5,candle,L1,low,nonswitch,1,6.996132,Younger,1092.4
Bilingual,5,toy,L1,low,nonswitch,1,7.257003,Younger,1418
Bilingual,5,teeth,L1,low,nonswitch,1,7.154772,Younger,1280.2
Bilingual,5,cup,L1,low,nonswitch,1,6.886736,Younger,979.2
Bilingual,5,horse,L1,low,nonswitch,1,6.601502,Younger,736.2
Bilingual,5,newspaper,L1,low,nonswitch,1,7.204521,Younger,1345.5
Bilingual,5,coat,L1,low,nonswitch,1,6.961675,Younger,1055.4
Bilingual,5,cake,L1,low,nonswitch,1,6.860454,Younger,953.8
Bilingual,5,soap,L1,low,nonswitch,1,7.137676,Younger,1258.5
Bilingual,5,broom,L1,low,nonswitch,1,6.586585,Younger,725.3
Bilingual,5,present,L1,low,nonswitch,1,7.10595,Younger,1219.2
Bilingual,5,teeth,L1,low,nonswitch,1,7.207193,Younger,1349.1
Bilingual,5,toy,L1,low,nonswitch,1,7.064759,Younger,1170
Bilingual,5,coat,L1,low,nonswitch,1,7.141166,Younger,1262.9
Bilingual,5,suitcase,L1,low,nonswitch,1,6.961486,Younger,1055.2
Bilingual,5,strawberry,L1,low,nonswitch,1,7.334068,Younger,1531.6
Bilingual,5,cake,L1,low,nonswitch,1,7.154615,Younger,1280
Bilingual,5,brain,L1,low,nonswitch,1,7.15719,Younger,1283.3
Bilingual,8,eye,L1,low,nonswitch,1,7.204521,Younger,1345.5
Bilingual,8,suitcase,L1,low,nonswitch,1,6.829577,Younger,924.8
Bilingual,8,candle,L1,low,nonswitch,1,6.996132,Younger,1092.4
Bilingual,8,toy,L1,low,nonswitch,1,7.257003,Younger,1418
Bilingual,8,teeth,L1,low,nonswitch,1,7.154772,Younger,1280.2
Bilingual,8,knife,L1,low,nonswitch,1,7.072422,Younger,1179
Bilingual,8,cup,L1,low,nonswitch,1,6.886736,Younger,979.2
Bilingual,8,horse,L1,low,nonswitch,1,6.601502,Younger,736.2
Bilingual,8,strawberry,L1,low,nonswitch,1,7.131858,Younger,1251.2
Bilingual,8,newspaper,L1,low,nonswitch,1,7.204521,Younger,1345.5
Bilingual,8,coat,L1,low,nonswitch,1,6.961675,Younger,1055.4
Bilingual,8,cake,L1,low,nonswitch,1,6.860454,Younger,953.8
Bilingual,8,plane,L1,low,nonswitch,1,7.319666,Younger,1509.7
Bilingual,8,soap,L1,low,nonswitch,1,7.137676,Younger,1258.5
Bilingual,8,broom,L1,low,nonswitch,1,6.586585,Younger,725.3
Bilingual,8,present,L1,low,nonswitch,1,7.10595,Younger,1219.2
Bilingual,8,teeth,L1,low,nonswitch,1,7.207193,Younger,1349.1
Bilingual,8,toy,L1,low,nonswitch,1,7.064759,Younger,1170
Bilingual,8,coat,L1,low,nonswitch,1,7.141166,Younger,1262.9
Bilingual,8,suitcase,L1,low,nonswitch,1,6.961486,Younger,1055.2
Bilingual,8,eye,L1,low,nonswitch,1,7.21524,Younger,1360
Bilingual,8,strawberry,L1,low,nonswitch,1,7.334068,Younger,1531.6
Bilingual,8,ladder,L1,low,nonswitch,1,7.311486,Younger,1497.4
Bilingual,8,horse,L1,low,nonswitch,1,6.899521,Younger,991.8
Bilingual,8,cake,L1,low,nonswitch,1,7.154615,Younger,1280
Bilingual,8,brain,L1,low,nonswitch,1,7.15719,Younger,1283.3
Bilingual,8,candle,L1,low,nonswitch,1,7.340381,Younger,1541.3
Bilingual,8,trophy,L1,low,nonswitch,1,7.279526,Younger,1450.3
Bilingual,8,plane,L1,low,nonswitch,1,7.002065,Younger,1098.9
Bilingual,8,pen,L1,low,nonswitch,1,6.63345,Younger,760.1
Bilingual,43,eye,L1,low,nonswitch,1,7.207638,Younger,1349.7
Bilingual,43,suitcase,L1,low,nonswitch,1,7.345107,Younger,1548.6
Bilingual,43,candle,L1,low,nonswitch,1,7.112572,Younger,1227.3
Bilingual,43,toy,L1,low,nonswitch,1,7.194512,Younger,1332.1
Bilingual,43,teeth,L1,low,nonswitch,1,7.16642,Younger,1295.2
Bilingual,43,knife,L1,low,nonswitch,1,7.067576,Younger,1173.3
Bilingual,43,cup,L1,low,nonswitch,1,7.215608,Younger,1360.5
Bilingual,43,present,L1,low,nonswitch,1,7.253824,Younger,1413.5
Bilingual,43,ladder,L1,low,nonswitch,1,7.507196,Younger,1821.1
Bilingual,43,horse,L1,low,nonswitch,1,7.042723,Younger,1144.5
Bilingual,43,trophy,L1,low,nonswitch,1,7.689188,Younger,2184.6
Bilingual,43,strawberry,L1,low,nonswitch,1,7.210154,Younger,1353.1
Bilingual,43,newspaper,L1,low,nonswitch,1,7.052288,Younger,1155.5
Bilingual,43,coat,L1,low,nonswitch,1,7.306531,Younger,1490
Bilingual,43,cake,L1,low,nonswitch,1,7.104719,Younger,1217.7
Bilingual,43,plane,L1,low,nonswitch,1,6.97476,Younger,1069.3
Bilingual,43,soap,L1,low,nonswitch,1,7.386966,Younger,1614.8
Bilingual,43,brain,L1,low,nonswitch,1,6.997687,Younger,1094.1
Bilingual,43,broom,L1,low,nonswitch,1,7.186069,Younger,1320.9
Bilingual,43,present,L1,low,nonswitch,1,7.156177,Younger,1282
Bilingual,43,teeth,L1,low,nonswitch,1,7.127132,Younger,1245.3
Bilingual,43,toy,L1,low,nonswitch,1,7.210301,Younger,1353.3
Bilingual,43,coat,L1,low,nonswitch,1,7.310483,Younger,1495.9
Bilingual,43,suitcase,L1,low,nonswitch,1,7.174571,Younger,1305.8
Bilingual,43,cup,L1,low,nonswitch,1,7.558517,Younger,1917
Bilingual,43,broom,L1,low,nonswitch,1,7.261857,Younger,1424.9
Bilingual,43,newspaper,L1,low,nonswitch,1,7.487286,Younger,1785.2
Bilingual,43,eye,L1,low,nonswitch,1,7.038345,Younger,1139.5
Bilingual,43,strawberry,L1,low,nonswitch,1,6.906054,Younger,998.3
Bilingual,43,ladder,L1,low,nonswitch,1,7.06142,Younger,1166.1
Bilingual,43,horse,L1,low,nonswitch,1,7.202289,Younger,1342.5
Bilingual,43,cake,L1,low,nonswitch,1,7.268502,Younger,1434.4
Bilingual,43,brain,L1,low,nonswitch,1,7.477152,Younger,1767.2
Bilingual,43,soap,L1,low,nonswitch,1,7.489244,Younger,1788.7
Bilingual,43,candle,L1,low,nonswitch,1,7.643722,Younger,2087.5
Bilingual,43,trophy,L1,low,nonswitch,1,7.224316,Younger,1372.4
Bilingual,43,plane,L1,low,nonswitch,1,7.010763,Younger,1108.5
Bilingual,43,pen,L1,low,nonswitch,1,7.225991,Younger,1374.7
Bilingual,16,eye,L1,low,nonswitch,1,7.237347,Younger,1390.4
Bilingual,16,suitcase,L1,low,nonswitch,1,7.432661,Younger,1690.3
Bilingual,16,candle,L1,low,nonswitch,1,7.065955,Younger,1171.4
Bilingual,16,toy,L1,low,nonswitch,1,7.322841,Younger,1514.5
Bilingual,16,teeth,L1,low,nonswitch,1,7.147166,Younger,1270.5
Bilingual,16,knife,L1,low,nonswitch,1,6.914929,Younger,1007.2
Bilingual,16,cup,L1,low,nonswitch,1,7.099449,Younger,1211.3
Bilingual,16,present,L1,low,nonswitch,1,7.286945,Younger,1461.1
Bilingual,16,ladder,L1,low,nonswitch,1,6.876471,Younger,969.2
Bilingual,16,horse,L1,low,nonswitch,1,6.857304,Younger,950.8
Bilingual,16,trophy,L1,low,nonswitch,1,7.080616,Younger,1188.7
Bilingual,16,strawberry,L1,low,nonswitch,1,7.287082,Younger,1461.3
Bilingual,16,newspaper,L1,low,nonswitch,1,7.109879,Younger,1224
Bilingual,16,coat,L1,low,nonswitch,1,7.179994,Younger,1312.9
Bilingual,16,cake,L1,low,nonswitch,1,6.889591,Younger,982
Bilingual,16,plane,L1,low,nonswitch,1,6.91334,Younger,1005.6
Bilingual,16,brain,L1,low,nonswitch,1,7.438913,Younger,1700.9
Bilingual,16,broom,L1,low,nonswitch,1,6.732687,Younger,839.4
Bilingual,16,present,L1,low,nonswitch,1,7.026427,Younger,1126
Bilingual,16,teeth,L1,low,nonswitch,1,7.093488,Younger,1204.1
Bilingual,16,toy,L1,low,nonswitch,1,7.047343,Younger,1149.8
Bilingual,16,coat,L1,low,nonswitch,1,7.119231,Younger,1235.5
Bilingual,16,suitcase,L1,low,nonswitch,1,7.034388,Younger,1135
Bilingual,16,cup,L1,low,nonswitch,1,6.818159,Younger,914.3
Bilingual,16,broom,L1,low,nonswitch,1,6.591674,Younger,729
Bilingual,16,newspaper,L1,low,nonswitch,1,7.15563,Younger,1281.3
Bilingual,16,eye,L1,low,nonswitch,1,7.065272,Younger,1170.6
Bilingual,16,strawberry,L1,low,nonswitch,1,7.018402,Younger,1117
Bilingual,16,ladder,L1,low,nonswitch,1,6.809812,Younger,906.7
Bilingual,16,horse,L1,low,nonswitch,1,6.886736,Younger,979.2
Bilingual,16,brain,L1,low,nonswitch,1,7.086403,Younger,1195.6
Bilingual,16,candle,L1,low,nonswitch,1,6.747821,Younger,852.2
Bilingual,16,trophy,L1,low,nonswitch,1,6.779922,Younger,880
Bilingual,16,plane,L1,low,nonswitch,1,7.001428,Younger,1098.2
Bilingual,16,pen,L1,low,nonswitch,1,6.782079,Younger,881.9
Bilingual,86,trophy,L1,low,nonswitch,1,7.241295,Older,1395.9
Bilingual,86,candle,L1,low,nonswitch,1,7.244942,Older,1401
Bilingual,86,brain,L1,low,nonswitch,1,7.377259,Older,1599.2
Bilingual,86,knife,L1,low,nonswitch,1,7.197361,Older,1335.9
Bilingual,86,cake,L1,low,nonswitch,1,7.122705,Older,1239.8
Bilingual,86,teeth,L1,low,nonswitch,1,6.996773,Older,1093.1
Bilingual,86,cup,L1,low,nonswitch,1,7.232444,Older,1383.6
Bilingual,86,strawberry,L1,low,nonswitch,1,7.028201,Older,1128
Bilingual,86,soap,L1,low,nonswitch,1,7.081288,Older,1189.5
Bilingual,86,horse,L1,low,nonswitch,1,7.274757,Older,1443.4
Bilingual,86,toy,L1,low,nonswitch,1,7.133296,Older,1253
Bilingual,86,coat,L1,low,nonswitch,1,6.873474,Older,966.3
Bilingual,86,eye,L1,low,nonswitch,1,6.919881,Older,1012.2
Bilingual,86,pen,L1,low,nonswitch,1,7.076654,Older,1184
Bilingual,86,plane,L1,low,nonswitch,1,7.333938,Older,1531.4
Bilingual,86,newspaper,L1,low,nonswitch,1,6.830226,Older,925.4
Bilingual,86,ladder,L1,low,nonswitch,1,7.038433,Older,1139.6
Bilingual,86,present,L1,low,nonswitch,1,7.384176,Older,1610.3
Bilingual,86,suitcase,L1,low,nonswitch,1,7.2134,Older,1357.5
Bilingual,86,broom,L1,low,nonswitch,1,7.542532,Older,1886.6
Bilingual,86,coat,L1,low,nonswitch,1,7.21524,Older,1360
Bilingual,86,cup,L1,low,nonswitch,1,7.319534,Older,1509.5
Bilingual,86,ladder,L1,low,nonswitch,1,7.040887,Older,1142.4
Bilingual,86,strawberry,L1,low,nonswitch,1,7.02953,Older,1129.5
Bilingual,86,plane,L1,low,nonswitch,1,6.990257,Older,1086
Bilingual,86,eye,L1,low,nonswitch,1,7.46095,Older,1738.8
Bilingual,86,candle,L1,low,nonswitch,1,6.87709,Older,969.8
Bilingual,86,broom,L1,low,nonswitch,1,7.470281,Older,1755.1
Bilingual,86,pen,L1,low,nonswitch,1,7.508897,Older,1824.2
Bilingual,86,toy,L1,low,nonswitch,1,7.11249,Older,1227.2
Bilingual,86,knife,L1,low,nonswitch,1,7.064332,Older,1169.5
Bilingual,86,trophy,L1,low,nonswitch,1,7.435792,Older,1695.6
Bilingual,86,horse,L1,low,nonswitch,1,7.126007,Older,1243.9
Bilingual,86,soap,L1,low,nonswitch,1,7.146221,Older,1269.3
Bilingual,86,suitcase,L1,low,nonswitch,1,7.297159,Older,1476.1
Bilingual,86,present,L1,low,nonswitch,1,7.297904,Older,1477.2
Bilingual,84,trophy,L1,low,nonswitch,1,7.247081,Older,1404
Bilingual,84,candle,L1,low,nonswitch,1,7.244156,Older,1399.9
Bilingual,84,brain,L1,low,nonswitch,1,7.377384,Older,1599.4
Bilingual,84,cake,L1,low,nonswitch,1,7.25996,Older,1422.2
Bilingual,84,teeth,L1,low,nonswitch,1,7.196387,Older,1334.6
Bilingual,84,cup,L1,low,nonswitch,1,7.226573,Older,1375.5
Bilingual,84,strawberry,L1,low,nonswitch,1,6.891524,Older,983.9
Bilingual,84,soap,L1,low,nonswitch,1,7.434671,Older,1693.7
Bilingual,84,horse,L1,low,nonswitch,1,7.267316,Older,1432.7
Bilingual,84,toy,L1,low,nonswitch,1,7.305121,Older,1487.9
Bilingual,84,coat,L1,low,nonswitch,1,7.321982,Older,1513.2
Bilingual,84,eye,L1,low,nonswitch,1,7.089827,Older,1199.7
Bilingual,84,pen,L1,low,nonswitch,1,7.447402,Older,1715.4
Bilingual,84,newspaper,L1,low,nonswitch,1,7.14976,Older,1273.8
Bilingual,84,ladder,L1,low,nonswitch,1,7.223223,Older,1370.9
Bilingual,84,present,L1,low,nonswitch,1,7.326597,Older,1520.2
Bilingual,84,broom,L1,low,nonswitch,1,7.279801,Older,1450.7
Bilingual,84,coat,L1,low,nonswitch,1,7.524669,Older,1853.2
Bilingual,84,cup,L1,low,nonswitch,1,7.299595,Older,1479.7
Bilingual,84,teeth,L1,low,nonswitch,1,7.111349,Older,1225.8
Bilingual,84,ladder,L1,low,nonswitch,1,7.109389,Older,1223.4
Bilingual,84,strawberry,L1,low,nonswitch,1,7.116151,Older,1231.7
Bilingual,84,plane,L1,low,nonswitch,1,7.207119,Older,1349
Bilingual,84,eye,L1,low,nonswitch,1,7.092491,Older,1202.9
Bilingual,84,candle,L1,low,nonswitch,1,6.915227,Older,1007.5
Bilingual,84,newspaper,L1,low,nonswitch,1,7.093488,Older,1204.1
Bilingual,84,brain,L1,low,nonswitch,1,6.97532,Older,1069.9
Bilingual,84,cake,L1,low,nonswitch,1,7.142353,Older,1264.4
Bilingual,84,broom,L1,low,nonswitch,1,7.24487,Older,1400.9
Bilingual,84,pen,L1,low,nonswitch,1,7.213842,Older,1358.1
Bilingual,84,toy,L1,low,nonswitch,1,7.210006,Older,1352.9
Bilingual,84,knife,L1,low,nonswitch,1,7.042111,Older,1143.8
Bilingual,84,trophy,L1,low,nonswitch,1,7.036061,Older,1136.9
Bilingual,84,horse,L1,low,nonswitch,1,7.297159,Older,1476.1
Bilingual,84,soap,L1,low,nonswitch,1,7.185463,Older,1320.1
Bilingual,84,present,L1,low,nonswitch,1,7.152504,Older,1277.3
Bilingual,58,trophy,L1,low,nonswitch,1,7.249357,Younger,1407.2
Bilingual,58,brain,L1,low,nonswitch,1,7.377634,Younger,1599.8
Bilingual,58,knife,L1,low,nonswitch,1,6.981099,Younger,1076.1
Bilingual,58,cake,L1,low,nonswitch,1,6.90465,Younger,996.9
Bilingual,58,teeth,L1,low,nonswitch,1,6.87915,Younger,971.8
Bilingual,58,cup,L1,low,nonswitch,1,7.061334,Younger,1166
Bilingual,58,strawberry,L1,low,nonswitch,1,7.067576,Younger,1173.3
Bilingual,58,soap,L1,low,nonswitch,1,6.957973,Younger,1051.5
Bilingual,58,horse,L1,low,nonswitch,1,7.226718,Younger,1375.7
Bilingual,58,toy,L1,low,nonswitch,1,7.013196,Younger,1111.2
Bilingual,58,coat,L1,low,nonswitch,1,7.212958,Younger,1356.9
Bilingual,58,eye,L1,low,nonswitch,1,6.973449,Younger,1067.9
Bilingual,58,pen,L1,low,nonswitch,1,6.834647,Younger,929.5
Bilingual,58,plane,L1,low,nonswitch,1,6.946399,Younger,1039.4
Bilingual,58,newspaper,L1,low,nonswitch,1,7.297159,Younger,1476.1
Bilingual,58,ladder,L1,low,nonswitch,1,6.909953,Younger,1002.2
Bilingual,58,broom,L1,low,nonswitch,1,7.481218,Younger,1774.4
Bilingual,58,coat,L1,low,nonswitch,1,6.933131,Younger,1025.7
Bilingual,58,cup,L1,low,nonswitch,1,7.381004,Younger,1605.2
Bilingual,58,teeth,L1,low,nonswitch,1,6.893859,Younger,986.2
Bilingual,58,ladder,L1,low,nonswitch,1,7.06082,Younger,1165.4
Bilingual,58,strawberry,L1,low,nonswitch,1,6.912743,Younger,1005
Bilingual,58,plane,L1,low,nonswitch,1,7.026249,Younger,1125.8
Bilingual,58,eye,L1,low,nonswitch,1,6.949569,Younger,1042.7
Bilingual,58,candle,L1,low,nonswitch,1,6.931374,Younger,1023.9
Bilingual,58,newspaper,L1,low,nonswitch,1,6.678845,Younger,795.4
Bilingual,58,brain,L1,low,nonswitch,1,6.846518,Younger,940.6
Bilingual,58,cake,L1,low,nonswitch,1,6.957688,Younger,1051.2
Bilingual,58,broom,L1,low,nonswitch,1,6.961012,Younger,1054.7
Bilingual,58,pen,L1,low,nonswitch,1,7.083975,Younger,1192.7
Bilingual,58,toy,L1,low,nonswitch,1,7.467999,Younger,1751.1
Bilingual,58,knife,L1,low,nonswitch,1,7.182352,Younger,1316
Bilingual,58,horse,L1,low,nonswitch,1,7.279595,Younger,1450.4
Bilingual,58,soap,L1,low,nonswitch,1,7.324226,Younger,1516.6
Bilingual,58,present,L1,low,nonswitch,1,7.109798,Younger,1223.9
Bilingual,87,eye,L1,low,nonswitch,1,7.258271,Younger,1419.8
Bilingual,87,suitcase,L1,low,nonswitch,1,7.099119,Younger,1210.9
Bilingual,87,candle,L1,low,nonswitch,1,7.08749,Younger,1196.9
Bilingual,87,toy,L1,low,nonswitch,1,7.510157,Younger,1826.5
Bilingual,87,teeth,L1,low,nonswitch,1,6.990441,Younger,1086.2
Bilingual,87,knife,L1,low,nonswitch,1,6.900227,Younger,992.5
Bilingual,87,cup,L1,low,nonswitch,1,7.46256,Younger,1741.6
Bilingual,87,present,L1,low,nonswitch,1,7.139026,Younger,1260.2
Bilingual,87,ladder,L1,low,nonswitch,1,6.928342,Younger,1020.8
Bilingual,87,horse,L1,low,nonswitch,1,6.85562,Younger,949.2
Bilingual,87,trophy,L1,low,nonswitch,1,6.982028,Younger,1077.1
Bilingual,87,strawberry,L1,low,nonswitch,1,6.918695,Younger,1011
Bilingual,87,newspaper,L1,low,nonswitch,1,7.166112,Younger,1294.8
Bilingual,87,coat,L1,low,nonswitch,1,7.138788,Younger,1259.9
Bilingual,87,cake,L1,low,nonswitch,1,7.234826,Younger,1386.9
Bilingual,87,plane,L1,low,nonswitch,1,6.771477,Younger,872.6
Bilingual,87,soap,L1,low,nonswitch,1,7.041237,Younger,1142.8
Bilingual,87,brain,L1,low,nonswitch,1,7.045864,Younger,1148.1
Bilingual,87,broom,L1,low,nonswitch,1,7.540781,Younger,1883.3
Bilingual,87,present,L1,low,nonswitch,1,7.13704,Younger,1257.7
Bilingual,87,teeth,L1,low,nonswitch,1,7.463191,Younger,1742.7
Bilingual,87,toy,L1,low,nonswitch,1,7.571474,Younger,1942
Bilingual,87,coat,L1,low,nonswitch,1,7.124961,Younger,1242.6
Bilingual,87,suitcase,L1,low,nonswitch,1,7.816135,Younger,2480.3
Bilingual,87,cup,L1,low,nonswitch,1,7.163792,Younger,1291.8
Bilingual,87,newspaper,L1,low,nonswitch,1,6.96659,Younger,1060.6
Bilingual,87,eye,L1,low,nonswitch,1,7.131619,Younger,1250.9
Bilingual,87,strawberry,L1,low,nonswitch,1,6.930397,Younger,1022.9
Bilingual,87,ladder,L1,low,nonswitch,1,7.846003,Younger,2555.5
Bilingual,87,horse,L1,low,nonswitch,1,7.815449,Younger,2478.6
Bilingual,87,cake,L1,low,nonswitch,1,7.049255,Younger,1152
Bilingual,87,brain,L1,low,nonswitch,1,7.25177,Younger,1410.6
Bilingual,87,soap,L1,low,nonswitch,1,7.296278,Younger,1474.8
Bilingual,87,candle,L1,low,nonswitch,1,7.367772,Younger,1584.1
Bilingual,87,trophy,L1,low,nonswitch,1,7.267246,Younger,1432.6
Bilingual,87,plane,L1,low,nonswitch,1,7.073947,Younger,1180.8
Bilingual,87,pen,L1,low,nonswitch,1,7.195487,Younger,1333.4
Bilingual,10,eye,L1,low,nonswitch,1,7.259609,Younger,1421.7
Bilingual,10,suitcase,L1,low,nonswitch,1,6.951294,Younger,1044.5
Bilingual,10,candle,L1,low,nonswitch,1,7.09041,Younger,1200.4
Bilingual,10,toy,L1,low,nonswitch,1,7.117287,Younger,1233.1
Bilingual,10,teeth,L1,low,nonswitch,1,7.199081,Younger,1338.2
Bilingual,10,knife,L1,low,nonswitch,1,6.722028,Younger,830.5
Bilingual,10,cup,L1,low,nonswitch,1,7.065955,Younger,1171.4
Bilingual,10,present,L1,low,nonswitch,1,7.201842,Younger,1341.9
Bilingual,10,ladder,L1,low,nonswitch,1,7.137676,Younger,1258.5
Bilingual,10,horse,L1,low,nonswitch,1,7.018402,Younger,1117
Bilingual,10,trophy,L1,low,nonswitch,1,7.140532,Younger,1262.1
Bilingual,10,strawberry,L1,low,nonswitch,1,7.246083,Younger,1402.6
Bilingual,10,newspaper,L1,low,nonswitch,1,7.093488,Younger,1204.1
Bilingual,10,coat,L1,low,nonswitch,1,7.326202,Younger,1519.6
Bilingual,10,cake,L1,low,nonswitch,1,7.047256,Younger,1149.7
Bilingual,10,plane,L1,low,nonswitch,1,6.919486,Younger,1011.8
Bilingual,10,soap,L1,low,nonswitch,1,6.883053,Younger,975.6
Bilingual,10,brain,L1,low,nonswitch,1,7.321387,Younger,1512.3
Bilingual,10,broom,L1,low,nonswitch,1,6.897806,Younger,990.1
