participant,rt,accuracy,item,task,control,AgeGroup
63,3574.4,1,theatre,Size,incon,Younger
63,2171.7,1,lighter,Size,incon,Younger
63,4732.4,1,blackboard,Colour,incon,Younger
63,3454.1,1,bread,Colour,incon,Younger
63,2335.8,1,dove,Colour,incon,Younger
63,4159.6,1,stool,Size,incon,Younger
63,3255.1,1,chair,Size,incon,Younger
63,2992.2,1,box,Size,incon,Younger
64,2761.9,1,ham,Colour,cong,Younger
64,2001.5,1,blood,Colour,cong,Younger
64,1635.9,1,broccoli,Colour,cong,Younger
64,1945.6,1,hammer,Size,cong,Younger
64,1498.1,1,orange,Size,cong,Younger
64,1739.4,1,mouth,Size,cong,Younger
64,1704.5,1,coffee,Colour,cong,Younger
64,2033.8,1,ketchup,Colour,cong,Younger
64,1595,1,rhino,Colour,cong,Younger
64,1520.4,1,wasp,Size,cong,Younger
64,1219.1,1,goose,Size,cong,Younger
64,1567.5,1,donkey,Size,cong,Younger
64,2060.3,1,sunflower,Colour,cong,Younger
64,2459.2,1,gin,Colour,cong,Younger
64,2018.7,1,grass,Colour,cong,Younger
64,2085.1,1,window,Size,cong,Younger
64,2103.8,1,pen,Size,cong,Younger
64,1946.8,1,mop,Size,cong,Younger
64,2153.4,1,snow,Colour,cong,Younger
64,2249.9,1,butter,Colour,cong,Younger
64,2377,1,oregano,Colour,cong,Younger
64,1746.9,1,fork,Size,cong,Younger
64,2239.7,1,doctor,Size,cong,Younger
64,2418,1,dancer,Size,cong,Younger
64,2391.1,1,rice,Colour,incon,Younger
64,2034.1,1,tar,Colour,incon,Younger
64,2196,1,trumpet,Colour,incon,Younger
64,2201,1,diary,Size,incon,Younger
64,2497.9,1,gun,Size,incon,Younger
64,1787.3,1,football,Size,incon,Younger
64,2939.5,0,cranberry,Colour,incon,Younger
64,2630,1,cloud,Colour,incon,Younger
64,2013.3,1,chalk,Colour,incon,Younger
64,1779.6,1,handbag,Size,incon,Younger
64,1795.4,1,cup,Size,incon,Younger
64,1757.1,1,tribe,Size,incon,Younger
64,3136.3,1,highlighter,Colour,incon,Younger
64,3027.7,1,paper,Colour,incon,Younger
64,2491.8,1,lion,Colour,incon,Younger
64,2333.7,1,pencil,Size,incon,Younger
64,2178.8,1,theatre,Size,incon,Younger
64,2290.3,1,lighter,Size,incon,Younger
64,1555.7,1,blackboard,Colour,incon,Younger
64,2264.2,1,bread,Colour,incon,Younger
64,2209.5,1,dove,Colour,incon,Younger
64,3222.8,0,stool,Size,incon,Younger
64,2083.8,1,chair,Size,incon,Younger
64,2518.1,1,box,Size,incon,Younger
65,1853.2,1,ham,Colour,cong,Younger
65,2376.5,1,blood,Colour,cong,Younger
65,1571.7,1,broccoli,Colour,cong,Younger
65,5736,0,hammer,Size,cong,Younger
65,2443.1,1,orange,Size,cong,Younger
65,3176.6,1,mouth,Size,cong,Younger
65,4237.4,1,coffee,Colour,cong,Younger
65,1588.6,1,ketchup,Colour,cong,Younger
65,2400.3,1,rhino,Colour,cong,Younger
65,2068.9,1,wasp,Size,cong,Younger
65,2120.4,1,goose,Size,cong,Younger
65,2093.9,1,donkey,Size,cong,Younger
65,3474.3,1,sunflower,Colour,cong,Younger
65,3018.6,1,gin,Colour,cong,Younger
65,3629.9,1,grass,Colour,cong,Younger
65,4418.3,1,window,Size,cong,Younger
65,2770.9,1,pen,Size,cong,Younger
65,6655.9,1,mop,Size,cong,Younger
65,3359.3,1,snow,Colour,cong,Younger
65,2611.4,1,butter,Colour,cong,Younger
65,4128.7,1,oregano,Colour,cong,Younger
65,2807.6,1,fork,Size,cong,Younger
65,1955.3,1,doctor,Size,cong,Younger
65,1885.7,1,dancer,Size,cong,Younger
65,2989.3,1,rice,Colour,incon,Younger
65,2141.1,1,tar,Colour,incon,Younger
65,4002.9,1,trumpet,Colour,incon,Younger
65,5088.4,0,diary,Size,incon,Younger
65,3666.1,1,gun,Size,incon,Younger
65,5440.3,1,football,Size,incon,Younger
65,3972.5,1,cranberry,Colour,incon,Younger
65,2868.9,1,cloud,Colour,incon,Younger
65,2383.4,0,chalk,Colour,incon,Younger
65,2663.3,1,handbag,Size,incon,Younger
65,2579.7,1,cup,Size,incon,Younger
65,3904.8,1,tribe,Size,incon,Younger
65,3331.2,1,highlighter,Colour,incon,Younger
65,2179.6,1,paper,Colour,incon,Younger
65,3324.8,1,lion,Colour,incon,Younger
65,3485.7,1,pencil,Size,incon,Younger
65,3343.2,1,theatre,Size,incon,Younger
65,3231.9,0,lighter,Size,incon,Younger
65,3177.3,1,blackboard,Colour,incon,Younger
65,3355.4,1,bread,Colour,incon,Younger
65,2879.4,1,dove,Colour,incon,Younger
65,4240.3,1,stool,Size,incon,Younger
65,5046.4,1,chair,Size,incon,Younger
65,4256.4,1,box,Size,incon,Younger
66,1999.2,1,ham,Colour,cong,Older
66,2159.7,1,blood,Colour,cong,Older
66,1981.9,1,broccoli,Colour,cong,Older
66,2668.9,1,hammer,Size,cong,Older
66,1909.9,1,orange,Size,cong,Older
66,4124.8,1,mouth,Size,cong,Older
66,2204.7,1,coffee,Colour,cong,Older
66,2001.9,1,ketchup,Colour,cong,Older
66,2044.9,1,rhino,Colour,cong,Older
66,1692.2,1,wasp,Size,cong,Older
66,2183.2,1,goose,Size,cong,Older
66,2041.8,1,donkey,Size,cong,Older
66,2503,1,sunflower,Colour,cong,Older
66,2934.4,1,gin,Colour,cong,Older
66,3401.2,1,grass,Colour,cong,Older
66,4955.9,1,window,Size,cong,Older
66,2780.2,1,pen,Size,cong,Older
66,2324.3,1,mop,Size,cong,Older
66,2729.9,1,snow,Colour,cong,Older
66,2524.7,1,butter,Colour,cong,Older
66,3463.4,1,oregano,Colour,cong,Older
66,1729.4,1,fork,Size,cong,Older
66,2280.4,1,doctor,Size,cong,Older
66,2423.2,1,dancer,Size,cong,Older
66,2047.6,1,rice,Colour,incon,Older
66,2514.6,1,tar,Colour,incon,Older
66,3712.6,1,trumpet,Colour,incon,Older
66,3373.3,1,diary,Size,incon,Older
66,4654.2,1,gun,Size,incon,Older
66,3123.6,1,football,Size,incon,Older
66,2659.5,1,cranberry,Colour,incon,Older
66,4474.1,1,cloud,Colour,incon,Older
66,3036,1,chalk,Colour,incon,Older
66,2196.5,1,handbag,Size,incon,Older
66,3201,1,cup,Size,incon,Older
66,3238.1,1,tribe,Size,incon,Older
66,5277.9,1,highlighter,Colour,incon,Older
66,7586,1,paper,Colour,incon,Older
66,10782.9,1,lion,Colour,incon,Older
66,3288.9,1,pencil,Size,incon,Older
66,6607,1,theatre,Size,incon,Older
66,5193.1,0,lighter,Size,incon,Older
66,2668.8,1,blackboard,Colour,incon,Older
66,4667.7,1,bread,Colour,incon,Older
66,3021,1,dove,Colour,incon,Older
66,7612.6,1,stool,Size,incon,Older
66,4715.8,1,chair,Size,incon,Older
66,4906.3,1,box,Size,incon,Older
67,3141.6,1,ham,Colour,cong,Younger
67,1726.3,1,blood,Colour,cong,Younger
67,1587.8,1,broccoli,Colour,cong,Younger
67,5070.2,1,hammer,Size,cong,Younger
67,2236.8,1,orange,Size,cong,Younger
67,2422.1,1,mouth,Size,cong,Younger
67,1154.8,1,coffee,Colour,cong,Younger
67,1338.4,1,ketchup,Colour,cong,Younger
67,1954.8,1,rhino,Colour,cong,Younger
67,1456.1,1,wasp,Size,cong,Younger
67,1137.4,1,goose,Size,cong,Younger
67,1506.3,1,donkey,Size,cong,Younger
67,6873.8,0,sunflower,Colour,cong,Younger
67,2904.4,1,gin,Colour,cong,Younger
67,4239.2,1,grass,Colour,cong,Younger
67,3806.2,1,window,Size,cong,Younger
67,2142.6,1,pen,Size,cong,Younger
67,2421.5,1,mop,Size,cong,Younger
67,2226.3,1,snow,Colour,cong,Younger
67,1955.4,1,butter,Colour,cong,Younger
67,2005.9,1,oregano,Colour,cong,Younger
67,2136,1,fork,Size,cong,Younger
67,3223.9,1,doctor,Size,cong,Younger
67,2723.2,1,dancer,Size,cong,Younger
67,4939,1,rice,Colour,incon,Younger
67,2973.1,1,tar,Colour,incon,Younger
67,3719,1,trumpet,Colour,incon,Younger
67,3872.5,1,diary,Size,incon,Younger
67,2287.9,1,gun,Size,incon,Younger
67,1873.5,1,football,Size,incon,Younger
67,1692.7,1,cranberry,Colour,incon,Younger
67,1504.6,1,cloud,Colour,incon,Younger
67,3738.4,1,chalk,Colour,incon,Younger
67,2988.7,1,handbag,Size,incon,Younger
67,2854.9,1,cup,Size,incon,Younger
67,2404.3,1,tribe,Size,incon,Younger
67,3193.7,1,highlighter,Colour,incon,Younger
67,3220.7,1,paper,Colour,incon,Younger
67,4091,0,lion,Colour,incon,Younger
67,2905.6,1,pencil,Size,incon,Younger
67,2338.4,1,theatre,Size,incon,Younger
67,6356.8,1,lighter,Size,incon,Younger
67,268.2,0,blackboard,Colour,incon,Younger
67,2756.7,1,bread,Colour,incon,Younger
67,2423.3,1,dove,Colour,incon,Younger
67,3371.7,1,stool,Size,incon,Younger
67,3505.1,1,chair,Size,incon,Younger
67,4520.9,1,box,Size,incon,Younger
68,1342.7,1,ham,Colour,cong,Younger
68,1669.2,1,blood,Colour,cong,Younger
68,1943.7,1,broccoli,Colour,cong,Younger
68,1598.6,1,hammer,Size,cong,Younger
68,1391,1,orange,Size,cong,Younger
68,1661.1,1,mouth,Size,cong,Younger
68,1342.5,1,coffee,Colour,cong,Younger
68,3233.9,1,ketchup,Colour,cong,Younger
68,1482.5,1,rhino,Colour,cong,Younger
68,1791.2,1,wasp,Size,cong,Younger
68,1246.8,1,goose,Size,cong,Younger
68,1301.8,1,donkey,Size,cong,Younger
68,1957.1,1,sunflower,Colour,cong,Younger
68,2192.5,1,gin,Colour,cong,Younger
68,4363.5,1,grass,Colour,cong,Younger
68,2754.6,1,window,Size,cong,Younger
68,1568.4,1,pen,Size,cong,Younger
68,3596.6,1,mop,Size,cong,Younger
68,2228.9,1,snow,Colour,cong,Younger
68,2369.7,1,butter,Colour,cong,Younger
68,3878.5,1,oregano,Colour,cong,Younger
68,1523.8,1,fork,Size,cong,Younger
68,2246.8,1,doctor,Size,cong,Younger
68,3033.7,1,dancer,Size,cong,Younger
68,2171.3,1,rice,Colour,incon,Younger
68,2446,1,tar,Colour,incon,Younger
68,1886.5,1,trumpet,Colour,incon,Younger
68,1740.4,1,diary,Size,incon,Younger
68,3667.2,1,gun,Size,incon,Younger
68,1728.2,1,football,Size,incon,Younger
68,1497.4,0,cranberry,Colour,incon,Younger
68,1674.7,1,cloud,Colour,incon,Younger
68,1997.9,1,chalk,Colour,incon,Younger
68,2738.5,1,handbag,Size,incon,Younger
68,2097.7,1,cup,Size,incon,Younger
68,2360.4,1,tribe,Size,incon,Younger
68,3103.5,1,highlighter,Colour,incon,Younger
68,3287.3,1,paper,Colour,incon,Younger
68,3687.6,0,lion,Colour,incon,Younger
68,3269.8,1,pencil,Size,incon,Younger
68,3146.6,1,theatre,Size,incon,Younger
68,2289.2,0,lighter,Size,incon,Younger
68,5906.7,1,blackboard,Colour,incon,Younger
68,3918.5,1,bread,Colour,incon,Younger
68,1803.1,1,dove,Colour,incon,Younger
68,3413.7,0,stool,Size,incon,Younger
68,2812.3,1,chair,Size,incon,Younger
68,3362.5,1,box,Size,incon,Younger
69,2566.9,1,ham,Colour,cong,Older
69,3048.9,1,blood,Colour,cong,Older
69,2464.8,1,broccoli,Colour,cong,Older
69,2830.3,0,hammer,Size,cong,Older
69,4436.9,1,orange,Size,cong,Older
69,3517.2,1,mouth,Size,cong,Older
69,2283.3,1,coffee,Colour,cong,Older
69,1891.5,1,ketchup,Colour,cong,Older
69,2527.6,1,rhino,Colour,cong,Older
69,2058.9,1,wasp,Size,cong,Older
69,1802.6,1,goose,Size,cong,Older
69,2762,1,donkey,Size,cong,Older
69,4222.8,1,sunflower,Colour,cong,Older
69,3062,1,gin,Colour,cong,Older
69,3990,1,grass,Colour,cong,Older
69,4833.6,1,window,Size,cong,Older
69,2858.8,1,pen,Size,cong,Older
69,3199.4,1,mop,Size,cong,Older
69,2827.9,1,snow,Colour,cong,Older
69,3198.6,1,butter,Colour,cong,Older
69,2630.3,1,oregano,Colour,cong,Older
69,4183.5,1,fork,Size,cong,Older
69,2741,1,doctor,Size,cong,Older
69,3297,1,dancer,Size,cong,Older
69,4835.5,1,rice,Colour,incon,Older
69,3627.1,1,tar,Colour,incon,Older
69,4034.8,1,trumpet,Colour,incon,Older
69,3026.8,1,diary,Size,incon,Older
69,3866.3,1,gun,Size,incon,Older
69,3617.5,1,football,Size,incon,Older
69,4597.1,1,cranberry,Colour,incon,Older
69,2104.4,1,cloud,Colour,incon,Older
69,3131.2,1,chalk,Colour,incon,Older
69,2935.3,1,handbag,Size,incon,Older
69,2991,1,cup,Size,incon,Older
69,2085.6,1,tribe,Size,incon,Older
69,5898.1,1,highlighter,Colour,incon,Older
69,6913.2,1,paper,Colour,incon,Older
69,3712.2,1,lion,Colour,incon,Older
69,3406,1,pencil,Size,incon,Older
69,4380.2,1,theatre,Size,incon,Older
69,4177.8,1,lighter,Size,incon,Older
69,2503.8,0,blackboard,Colour,incon,Older
69,3232.6,1,bread,Colour,incon,Older
69,4789.4,1,dove,Colour,incon,Older
69,4190.7,1,stool,Size,incon,Older
69,4111.5,1,chair,Size,incon,Older
69,3627.4,1,box,Size,incon,Older
70,3001,1,ham,Colour,cong,Older
70,4143,1,blood,Colour,cong,Older
70,3496,1,broccoli,Colour,cong,Older
70,5686,1,hammer,Size,cong,Older
70,2399,1,orange,Size,cong,Older
70,2026,1,mouth,Size,cong,Older
70,3290,1,coffee,Colour,cong,Older
70,2449,1,ketchup,Colour,cong,Older
70,3333,1,rhino,Colour,cong,Older
70,1939,1,wasp,Size,cong,Older
70,2057,1,goose,Size,cong,Older
70,2862,1,donkey,Size,cong,Older
70,6625,0,sunflower,Colour,cong,Older
70,6817,1,gin,Colour,cong,Older
70,4658,1,grass,Colour,cong,Older
70,3673,0,window,Size,cong,Older
70,1889,1,pen,Size,cong,Older
70,3393,1,mop,Size,cong,Older
70,4175,1,snow,Colour,cong,Older
70,3458,1,butter,Colour,cong,Older
70,4199,1,oregano,Colour,cong,Older
70,3048,1,fork,Size,cong,Older
70,3341,1,doctor,Size,cong,Older
70,2445,1,dancer,Size,cong,Older
70,2575,1,rice,Colour,incon,Older
70,2963,1,tar,Colour,incon,Older
70,3697,1,trumpet,Colour,incon,Older
70,3966,1,diary,Size,incon,Older
70,1673,0,gun,Size,incon,Older
70,5370,1,football,Size,incon,Older
70,2688,1,cranberry,Colour,incon,Older
70,2305,1,cloud,Colour,incon,Older
70,4612,1,chalk,Colour,incon,Older
70,2666,1,handbag,Size,incon,Older
70,3449,1,cup,Size,incon,Older
70,2438,1,tribe,Size,incon,Older
70,3729,1,highlighter,Colour,incon,Older
70,3809,1,paper,Colour,incon,Older
70,4146,1,lion,Colour,incon,Older
70,5513,0,pencil,Size,incon,Older
70,4992,1,theatre,Size,incon,Older
70,3799,0,lighter,Size,incon,Older
70,4771,0,blackboard,Colour,incon,Older
70,4566,1,bread,Colour,incon,Older
70,5561,1,dove,Colour,incon,Older
70,4177,0,stool,Size,incon,Older
70,4553,1,chair,Size,incon,Older
70,4114,1,box,Size,incon,Older
71,1255.2,1,ham,Colour,cong,Younger
71,1362.7,1,blood,Colour,cong,Younger
71,1719,1,broccoli,Colour,cong,Younger
71,3755.1,1,hammer,Size,cong,Younger
71,1502,1,orange,Size,cong,Younger
71,2983.7,1,mouth,Size,cong,Younger
71,2159.4,1,coffee,Colour,cong,Younger
71,1124,1,ketchup,Colour,cong,Younger
71,1422.1,1,rhino,Colour,cong,Younger
71,1507.7,1,wasp,Size,cong,Younger
71,2694.7,1,goose,Size,cong,Younger
71,1467.8,1,donkey,Size,cong,Younger
71,4795.8,1,sunflower,Colour,cong,Younger
71,2574.7,1,gin,Colour,cong,Younger
71,1739.3,1,grass,Colour,cong,Younger
71,3255.2,1,window,Size,cong,Younger
71,1803.4,1,pen,Size,cong,Younger
71,2191.3,1,mop,Size,cong,Younger
71,1402.1,1,snow,Colour,cong,Younger
71,2207.1,1,butter,Colour,cong,Younger
71,1727.7,1,oregano,Colour,cong,Younger
71,1464.9,1,fork,Size,cong,Younger
71,2106,1,doctor,Size,cong,Younger
71,1910.7,1,dancer,Size,cong,Younger
71,2181.1,1,rice,Colour,incon,Younger
71,2959.2,1,tar,Colour,incon,Younger
71,3435.2,1,trumpet,Colour,incon,Younger
71,1819,0,diary,Size,incon,Younger
71,2015.5,0,gun,Size,incon,Younger
71,3340.9,1,football,Size,incon,Younger
71,2039.4,1,cranberry,Colour,incon,Younger
71,1684.2,1,cloud,Colour,incon,Younger
71,1636.6,1,chalk,Colour,incon,Younger
71,2135.7,1,handbag,Size,incon,Younger
71,2121.6,1,cup,Size,incon,Younger
71,4135,1,tribe,Size,incon,Younger
71,3103.9,1,highlighter,Colour,incon,Younger
71,2749.6,1,paper,Colour,incon,Younger
71,3079,1,lion,Colour,incon,Younger
71,2535.1,1,pencil,Size,incon,Younger
71,3207.4,1,theatre,Size,incon,Younger
71,2223.9,0,lighter,Size,incon,Younger
71,2622.5,1,blackboard,Colour,incon,Younger
71,3238.8,1,bread,Colour,incon,Younger
71,4034,1,dove,Colour,incon,Younger
71,2423.9,1,stool,Size,incon,Younger
71,3666.1,1,chair,Size,incon,Younger
71,5482.1,1,box,Size,incon,Younger
72,3169.6,1,ham,Colour,cong,Older
72,2083.2,1,blood,Colour,cong,Older
72,2966.6,1,broccoli,Colour,cong,Older
72,2661.7,0,hammer,Size,cong,Older
72,2496.4,0,orange,Size,cong,Older
72,3526.2,1,mouth,Size,cong,Older
72,3123.8,1,coffee,Colour,cong,Older
72,2901.7,1,ketchup,Colour,cong,Older
72,3678.1,1,rhino,Colour,cong,Older
72,3065.9,1,wasp,Size,cong,Older
72,4575.4,1,goose,Size,cong,Older
72,3112.4,1,donkey,Size,cong,Older
72,3307.9,1,sunflower,Colour,cong,Older
72,2727.5,1,gin,Colour,cong,Older
72,3477.3,1,grass,Colour,cong,Older
72,3526.5,1,window,Size,cong,Older
72,5753.4,0,pen,Size,cong,Older
72,3405.7,1,mop,Size,cong,Older
72,3401.2,1,snow,Colour,cong,Older
72,3867.5,0,butter,Colour,cong,Older
72,6934.6,0,oregano,Colour,cong,Older
72,4249.5,1,fork,Size,cong,Older
72,3304.4,1,doctor,Size,cong,Older
72,3763.7,0,dancer,Size,cong,Older
72,3000.5,0,rice,Colour,incon,Older
72,3029.2,0,tar,Colour,incon,Older
72,2931.6,1,trumpet,Colour,incon,Older
72,4466.1,1,diary,Size,incon,Older
72,4033.6,0,gun,Size,incon,Older
72,2863.1,1,football,Size,incon,Older
72,3079.7,0,cranberry,Colour,incon,Older
72,3542.9,1,cloud,Colour,incon,Older
72,3154.1,0,chalk,Colour,incon,Older
72,2696.3,0,handbag,Size,incon,Older
72,2693.6,0,cup,Size,incon,Older
72,2684.5,0,tribe,Size,incon,Older
72,5315,1,highlighter,Colour,incon,Older
72,3851.1,0,paper,Colour,incon,Older
72,3746.4,0,lion,Colour,incon,Older
72,3718,0,pencil,Size,incon,Older
72,3151,0,theatre,Size,incon,Older
72,5188.8,0,lighter,Size,incon,Older
72,3298.8,0,blackboard,Colour,incon,Older
72,4338,1,bread,Colour,incon,Older
72,3565.8,0,dove,Colour,incon,Older
72,13600.8,1,stool,Size,incon,Older
72,2713.4,0,chair,Size,incon,Older
72,5630.7,0,box,Size,incon,Older
73,1457.7,1,ham,Colour,cong,Younger
73,1895.6,1,blood,Colour,cong,Younger
73,1928.3,1,broccoli,Colour,cong,Younger
73,2270.7,1,hammer,Size,cong,Younger
73,1506.4,1,orange,Size,cong,Younger
73,1851.3,1,mouth,Size,cong,Younger
73,1841.6,1,coffee,Colour,cong,Younger
73,1592.3,1,ketchup,Colour,cong,Younger
73,1855.7,1,rhino,Colour,cong,Younger
73,2071.2,1,wasp,Size,cong,Younger
73,1825.7,1,goose,Size,cong,Younger
73,1544.1,1,donkey,Size,cong,Younger
73,4281.8,1,sunflower,Colour,cong,Younger
73,4108.9,1,gin,Colour,cong,Younger
73,2928,1,grass,Colour,cong,Younger
73,3604.3,1,window,Size,cong,Younger
73,2373.9,1,pen,Size,cong,Younger
73,1704.4,1,mop,Size,cong,Younger
73,3078.8,1,snow,Colour,cong,Younger
73,2342.8,1,butter,Colour,cong,Younger
73,3910,1,oregano,Colour,cong,Younger
73,2066.7,1,fork,Size,cong,Younger
73,2082.4,1,doctor,Size,cong,Younger
73,1963.7,1,dancer,Size,cong,Younger
73,3248.5,1,rice,Colour,incon,Younger
73,2606.9,1,tar,Colour,incon,Younger
73,2807.5,1,trumpet,Colour,incon,Younger
73,3038.5,1,diary,Size,incon,Younger
73,2438.6,1,gun,Size,incon,Younger
73,2398.7,1,football,Size,incon,Younger
73,3570.8,1,cranberry,Colour,incon,Younger
73,1536.8,1,cloud,Colour,incon,Younger
73,2392.1,1,chalk,Colour,incon,Younger
73,3277.8,1,handbag,Size,incon,Younger
73,2055.7,1,cup,Size,incon,Younger
73,1815.7,1,tribe,Size,incon,Younger
73,2667.2,1,highlighter,Colour,incon,Younger
73,4350,1,paper,Colour,incon,Younger
73,4164.2,0,lion,Colour,incon,Younger
73,3867.8,1,pencil,Size,incon,Younger
73,4435.2,1,theatre,Size,incon,Younger
73,3693.2,1,lighter,Size,incon,Younger
73,4109.5,1,blackboard,Colour,incon,Younger
73,5370.3,1,bread,Colour,incon,Younger
73,2381.8,1,dove,Colour,incon,Younger
73,4522.5,0,stool,Size,incon,Younger
73,3441.2,1,chair,Size,incon,Younger
73,2493.7,1,box,Size,incon,Younger
74,2976.3,1,ham,Colour,cong,Older
74,2813.8,1,blood,Colour,cong,Older
74,2285,1,broccoli,Colour,cong,Older
74,5299.9,1,hammer,Size,cong,Older
74,2414.3,1,orange,Size,cong,Older
74,2327.5,1,mouth,Size,cong,Older
74,2563.6,1,coffee,Colour,cong,Older
74,1947.2,1,ketchup,Colour,cong,Older
74,2347.8,1,rhino,Colour,cong,Older
74,2200.7,1,wasp,Size,cong,Older
74,2484.2,1,goose,Size,cong,Older
74,2300.1,1,donkey,Size,cong,Older
74,3798.1,1,sunflower,Colour,cong,Older
74,3364.9,1,gin,Colour,cong,Older
74,3490.9,1,grass,Colour,cong,Older
74,5064.2,1,window,Size,cong,Older
74,4084.1,1,pen,Size,cong,Older
74,2643.1,1,mop,Size,cong,Older
74,3006,1,snow,Colour,cong,Older
74,2461,1,butter,Colour,cong,Older
74,2458.5,1,oregano,Colour,cong,Older
74,4263.2,1,fork,Size,cong,Older
74,3889.6,1,doctor,Size,cong,Older
74,2618.6,1,dancer,Size,cong,Older
74,2628.7,0,rice,Colour,incon,Older
74,6214.8,0,tar,Colour,incon,Older
74,2793.3,1,trumpet,Colour,incon,Older
74,3418.1,0,diary,Size,incon,Older
74,2894.5,0,gun,Size,incon,Older
74,4901.5,0,football,Size,incon,Older
74,4423,1,cranberry,Colour,incon,Older
74,2918.3,1,cloud,Colour,incon,Older
74,3647.6,1,chalk,Colour,incon,Older
74,3262.7,1,handbag,Size,incon,Older
74,5514.2,1,cup,Size,incon,Older
74,4587.1,1,tribe,Size,incon,Older
74,5300.3,1,highlighter,Colour,incon,Older
74,3134.3,0,paper,Colour,incon,Older
74,3132.4,0,lion,Colour,incon,Older
74,2542.5,0,pencil,Size,incon,Older
74,6375.6,1,theatre,Size,incon,Older
74,2527.8,0,lighter,Size,incon,Older
74,3680.3,1,blackboard,Colour,incon,Older
74,6296.5,0,bread,Colour,incon,Older
74,3795.4,1,dove,Colour,incon,Older
74,4663.6,1,stool,Size,incon,Older
74,4333.6,1,chair,Size,incon,Older
74,5221.9,1,box,Size,incon,Older
75,1955.7,1,ham,Colour,cong,Younger
75,1715.3,1,blood,Colour,cong,Younger
75,4675.8,1,broccoli,Colour,cong,Younger
75,1865.6,1,hammer,Size,cong,Younger
75,1981.4,1,orange,Size,cong,Younger
75,3370.9,1,mouth,Size,cong,Younger
75,1816.7,1,coffee,Colour,cong,Younger
75,1579.5,1,ketchup,Colour,cong,Younger
75,2085.9,1,rhino,Colour,cong,Younger
75,984.7,1,wasp,Size,cong,Younger
75,1682.3,1,goose,Size,cong,Younger
75,1388.4,1,donkey,Size,cong,Younger
75,6602.2,1,sunflower,Colour,cong,Younger
75,3565.2,1,gin,Colour,cong,Younger
75,2863.1,1,grass,Colour,cong,Younger
75,4089.2,1,window,Size,cong,Younger
75,3379.4,1,pen,Size,cong,Younger
75,2751.6,1,mop,Size,cong,Younger
75,2315.7,1,snow,Colour,cong,Younger
75,2252.3,1,butter,Colour,cong,Younger
75,2961.2,1,oregano,Colour,cong,Younger
75,1291.3,1,fork,Size,cong,Younger
75,3128.6,1,doctor,Size,cong,Younger
75,2426.9,1,dancer,Size,cong,Younger
75,1940.8,0,rice,Colour,incon,Younger
75,3653.4,0,tar,Colour,incon,Younger
75,2839.6,1,trumpet,Colour,incon,Younger
75,3716.5,1,diary,Size,incon,Younger
75,3120.8,1,gun,Size,incon,Younger
