"","participant","Item","Rule","Response","Trial","TrialType","accuracy","rt","Agegroup","Context","accuracy01","Rule_coded","Agegroup_coded","rawrt","condition"
"7470",3,"candle","OBJECT","candle",26,"SingleNaming",1,6.88694013926822,"Younger","Single",1,-0.5,-0.5,979.4,"3SingleNamingOBJECT"
"7751",3,"brain","OBJECT","brain",27,"SingleNaming",1,6.68648497204961,"Younger","Single",1,-0.5,-0.5,801.5,"3SingleNamingOBJECT"
"8029",3,"plane","OBJECT","plane",28,"SingleNaming",1,6.83346267440028,"Younger","Single",1,-0.5,-0.5,928.4,"3SingleNamingOBJECT"
"8299",3,"suitcase","OBJECT","suitcase",29,"SingleNaming",1,7.37054545370957,"Younger","Single",1,-0.5,-0.5,1588.5,"3SingleNamingOBJECT"
"8577",3,"trophy","OBJECT","trophy",30,"SingleNaming",1,6.56074774044554,"Younger","Single",1,-0.5,-0.5,706.8,"3SingleNamingOBJECT"
"8852",3,"pen","OBJECT","pen",31,"SingleNaming",1,6.47574083564044,"Younger","Single",1,-0.5,-0.5,649.2,"3SingleNamingOBJECT"
"9128",3,"strawberry","OBJECT","strawberry",32,"SingleNaming",1,7.52585558521917,"Younger","Single",1,-0.5,-0.5,1855.4,"3SingleNamingOBJECT"
"9409",3,"ladder","OBJECT","ladder",33,"SingleNaming",1,7.29220101986623,"Younger","Single",1,-0.5,-0.5,1468.8,"3SingleNamingOBJECT"
"9692",3,"cake","OBJECT","cake",34,"SingleNaming",1,7.11004284841697,"Younger","Single",1,-0.5,-0.5,1224.2,"3SingleNamingOBJECT"
"9963",3,"coat","OBJECT","coat",35,"SingleNaming",1,7.05978943483764,"Younger","Single",1,-0.5,-0.5,1164.2,"3SingleNamingOBJECT"
"10245",3,"toy","OBJECT","toy",36,"SingleNaming",1,6.87925291850943,"Younger","Single",1,-0.5,-0.5,971.9,"3SingleNamingOBJECT"
"10527",3,"broom","OBJECT","broom",37,"SingleNaming",1,6.85856503479136,"Younger","Single",1,-0.5,-0.5,952,"3SingleNamingOBJECT"
"10815",3,"eye","OBJECT","eye",38,"SingleNaming",1,6.74358793276822,"Younger","Single",1,-0.5,-0.5,848.6,"3SingleNamingOBJECT"
"11099",3,"soap","OBJECT","soap",39,"SingleNaming",1,6.66364342123173,"Younger","Single",1,-0.5,-0.5,783.4,"3SingleNamingOBJECT"
"11372",3,"cup","OBJECT","cup",40,"SingleNaming",1,6.77730484959807,"Younger","Single",1,-0.5,-0.5,877.7,"3SingleNamingOBJECT"
"649",3,"brain","ACTION","think",1,"SingleNaming",1,7.80204577057662,"Younger","Single",1,0.5,-0.5,2445.6,"3SingleNamingACTION"
"938",3,"horse","ACTION","ride",2,"SingleNaming",1,7.2872185845513,"Younger","Single",1,0.5,-0.5,1461.5,"3SingleNamingACTION"
"1201",3,"eye","ACTION","see",3,"SingleNaming",1,6.89142262436124,"Younger","Single",1,0.5,-0.5,983.8,"3SingleNamingACTION"
"1474",3,"broom","ACTION","sweep",4,"SingleNaming",1,7.0342117029347,"Younger","Single",1,0.5,-0.5,1134.8,"3SingleNamingACTION"
"1749",3,"coat","ACTION","wear",5,"SingleNaming",1,7.02811277564587,"Younger","Single",1,0.5,-0.5,1127.9,"3SingleNamingACTION"
"2024",3,"soap","ACTION","wash",6,"SingleNaming",1,7.11428152447291,"Younger","Single",1,0.5,-0.5,1229.4,"3SingleNamingACTION"
"2301",3,"toy","ACTION","play",7,"SingleNaming",1,7.54072773650601,"Younger","Single",1,0.5,-0.5,1883.2,"3SingleNamingACTION"
"2583",3,"cup","ACTION","drink",8,"SingleNaming",1,7.32019600082673,"Younger","Single",1,0.5,-0.5,1510.5,"3SingleNamingACTION"
"2855",3,"strawberry","ACTION","eat",9,"SingleNaming",1,7.3603583935477,"Younger","Single",1,0.5,-0.5,1572.4,"3SingleNamingACTION"
"3112",3,"knife","ACTION","cut",10,"SingleNaming",1,7.28974703090466,"Younger","Single",1,0.5,-0.5,1465.2,"3SingleNamingACTION"
"3642",3,"candle","ACTION","light",12,"SingleNaming",1,7.39903104350341,"Younger","Single",1,0.5,-0.5,1634.4,"3SingleNamingACTION"
"3912",3,"ladder","ACTION","climb",13,"SingleNaming",1,7.09348767889817,"Younger","Single",1,0.5,-0.5,1204.1,"3SingleNamingACTION"
"4192",3,"trophy","ACTION","win",14,"SingleNaming",1,7.04403289727469,"Younger","Single",1,0.5,-0.5,1146,"3SingleNamingACTION"
"4701",3,"newspaper","ACTION","read",16,"SingleNaming",1,6.94080313302834,"Younger","Single",1,0.5,-0.5,1033.6,"3SingleNamingACTION"
"4978",3,"present","ACTION","give",17,"SingleNaming",1,6.93605114813698,"Younger","Single",1,0.5,-0.5,1028.7,"3SingleNamingACTION"
"5257",3,"pen","ACTION","write",18,"SingleNaming",1,6.82165257992873,"Younger","Single",1,0.5,-0.5,917.5,"3SingleNamingACTION"
"5536",3,"suitcase","ACTION","pack",19,"SingleNaming",1,7.36365998384837,"Younger","Single",1,0.5,-0.5,1577.6,"3SingleNamingACTION"
"5810",3,"plane","ACTION","fly",20,"SingleNaming",1,7.47244389263828,"Younger","Single",1,0.5,-0.5,1758.9,"3SingleNamingACTION"
"6074",3,"cup","ACTION","drink",21,"SingleNaming",1,7.47454527066556,"Younger","Single",1,0.5,-0.5,1762.6,"3SingleNamingACTION"
"6353",3,"broom","ACTION","sweep",22,"SingleNaming",1,6.66670230712436,"Younger","Single",1,0.5,-0.5,785.8,"3SingleNamingACTION"
"6625",3,"plane","ACTION","fly",23,"SingleNaming",1,6.67733531869715,"Younger","Single",1,0.5,-0.5,794.2,"3SingleNamingACTION"
"6906",3,"horse","ACTION","ride",24,"SingleNaming",1,6.74793857752825,"Younger","Single",1,0.5,-0.5,852.3,"3SingleNamingACTION"
"7192",3,"cake","ACTION","bake",25,"SingleNaming",1,7.64094014657361,"Younger","Single",1,0.5,-0.5,2081.7,"3SingleNamingACTION"
"7471",3,"present","ACTION","give",26,"SingleNaming",1,7.30114780585603,"Younger","Single",1,0.5,-0.5,1482,"3SingleNamingACTION"
"7752",3,"newspaper","ACTION","read",27,"SingleNaming",1,7.05660622571449,"Younger","Single",1,0.5,-0.5,1160.5,"3SingleNamingACTION"
"8030",3,"suitcase","ACTION","pack",28,"SingleNaming",1,7.37506779041638,"Younger","Single",1,0.5,-0.5,1595.7,"3SingleNamingACTION"
"8300",3,"teeth","ACTION","brush",29,"SingleNaming",1,7.44102709157796,"Younger","Single",1,0.5,-0.5,1704.5,"3SingleNamingACTION"
"8578",3,"coat","ACTION","wear",30,"SingleNaming",1,7.33334975838547,"Younger","Single",1,0.5,-0.5,1530.5,"3SingleNamingACTION"
"8853",3,"pen","ACTION","write",31,"SingleNaming",1,7.08740660722021,"Younger","Single",1,0.5,-0.5,1196.8,"3SingleNamingACTION"
"9408",3,"brain","ACTION","think",33,"SingleNaming",1,6.7563508248229,"Younger","Single",1,0.5,-0.5,859.5,"3SingleNamingACTION"
"9691",3,"knife","ACTION","cut",34,"SingleNaming",1,6.6682282484174,"Younger","Single",1,0.5,-0.5,787,"3SingleNamingACTION"
"9962",3,"candle","ACTION","light",35,"SingleNaming",1,6.77730484959807,"Younger","Single",1,0.5,-0.5,877.7,"3SingleNamingACTION"
"10246",3,"ladder","ACTION","climb",36,"SingleNaming",1,7.17165682276851,"Younger","Single",1,0.5,-0.5,1302,"3SingleNamingACTION"
"10528",3,"strawberry","ACTION","eat",37,"SingleNaming",1,7.0472563177597,"Younger","Single",1,0.5,-0.5,1149.7,"3SingleNamingACTION"
"10816",3,"eye","ACTION","see",38,"SingleNaming",1,6.80172787433661,"Younger","Single",1,0.5,-0.5,899.4,"3SingleNamingACTION"
"11100",3,"trophy","ACTION","win",39,"SingleNaming",1,7.49892510342962,"Younger","Single",1,0.5,-0.5,1806.1,"3SingleNamingACTION"
"11373",3,"toy","ACTION","play",40,"SingleNaming",1,7.81189245468372,"Younger","Single",1,0.5,-0.5,2469.8,"3SingleNamingACTION"
"650",4,"brain","ACTION","think",1,"SingleNaming",1,7.11842130878523,"Younger","Single",1,0.5,-0.5,1234.5,"4SingleNamingACTION"
"940",4,"horse","ACTION","ride",2,"SingleNaming",1,7.02375895473844,"Younger","Single",1,0.5,-0.5,1123,"4SingleNamingACTION"
"1204",4,"eye","ACTION","see",3,"SingleNaming",1,7.44670177846478,"Younger","Single",1,0.5,-0.5,1714.2,"4SingleNamingACTION"
"1477",4,"broom","ACTION","sweep",4,"SingleNaming",1,7.2274446100689,"Younger","Single",1,0.5,-0.5,1376.7,"4SingleNamingACTION"
"1752",4,"coat","ACTION","wear",5,"SingleNaming",1,7.73377113261651,"Younger","Single",1,0.5,-0.5,2284.2,"4SingleNamingACTION"
"2026",4,"soap","ACTION","wash",6,"SingleNaming",1,7.03816931770407,"Younger","Single",1,0.5,-0.5,1139.3,"4SingleNamingACTION"
"2303",4,"toy","ACTION","play",7,"SingleNaming",1,7.00079014494933,"Younger","Single",1,0.5,-0.5,1097.5,"4SingleNamingACTION"
"2584",4,"cup","ACTION","drink",8,"SingleNaming",1,7.01714765575333,"Younger","Single",1,0.5,-0.5,1115.6,"4SingleNamingACTION"
"2856",4,"strawberry","ACTION","eat",9,"SingleNaming",1,6.73185307399037,"Younger","Single",1,0.5,-0.5,838.7,"4SingleNamingACTION"
"3113",4,"knife","ACTION","cut",10,"SingleNaming",1,6.81607849041023,"Younger","Single",1,0.5,-0.5,912.4,"4SingleNamingACTION"
"3375",4,"teeth","ACTION","brush",11,"SingleNaming",1,7.7320622922401,"Younger","Single",1,0.5,-0.5,2280.3,"4SingleNamingACTION"
"3643",4,"candle","ACTION","light",12,"SingleNaming",1,7.16819461504004,"Younger","Single",1,0.5,-0.5,1297.5,"4SingleNamingACTION"
"3913",4,"ladder","ACTION","climb",13,"SingleNaming",1,6.91899191090813,"Younger","Single",1,0.5,-0.5,1011.3,"4SingleNamingACTION"
"4195",4,"trophy","ACTION","win",14,"SingleNaming",1,7.10570409166179,"Younger","Single",1,0.5,-0.5,1218.9,"4SingleNamingACTION"
"4703",4,"newspaper","ACTION","read",16,"SingleNaming",1,6.90925415510587,"Younger","Single",1,0.5,-0.5,1001.5,"4SingleNamingACTION"
"4980",4,"present","ACTION","give",17,"SingleNaming",1,6.91899191090813,"Younger","Single",1,0.5,-0.5,1011.3,"4SingleNamingACTION"
"5259",4,"pen","ACTION","write",18,"SingleNaming",1,6.67127316322875,"Younger","Single",1,0.5,-0.5,789.4,"4SingleNamingACTION"
"5538",4,"suitcase","ACTION","pack",19,"SingleNaming",1,7.01391547481053,"Younger","Single",1,0.5,-0.5,1112,"4SingleNamingACTION"
"5811",4,"plane","ACTION","fly",20,"SingleNaming",1,6.583962319518,"Younger","Single",1,0.5,-0.5,723.4,"4SingleNamingACTION"
"6076",4,"cup","ACTION","drink",21,"SingleNaming",1,6.90465046402866,"Younger","Single",1,0.5,-0.5,996.9,"4SingleNamingACTION"
"6355",4,"broom","ACTION","sweep",22,"SingleNaming",1,6.67456139181443,"Younger","Single",1,0.5,-0.5,792,"4SingleNamingACTION"
"6628",4,"plane","ACTION","fly",23,"SingleNaming",1,6.85677772421727,"Younger","Single",1,0.5,-0.5,950.3,"4SingleNamingACTION"
"6909",4,"horse","ACTION","ride",24,"SingleNaming",1,6.83260060538138,"Younger","Single",1,0.5,-0.5,927.6,"4SingleNamingACTION"
"7473",4,"present","ACTION","give",26,"SingleNaming",1,7.60225154911138,"Younger","Single",1,0.5,-0.5,2002.7,"4SingleNamingACTION"
"7754",4,"newspaper","ACTION","read",27,"SingleNaming",1,7.15289512816824,"Younger","Single",1,0.5,-0.5,1277.8,"4SingleNamingACTION"
"8031",4,"suitcase","ACTION","pack",28,"SingleNaming",1,7.0423735807069,"Younger","Single",1,0.5,-0.5,1144.1,"4SingleNamingACTION"
"8302",4,"teeth","ACTION","brush",29,"SingleNaming",1,6.83754738393864,"Younger","Single",1,0.5,-0.5,932.2,"4SingleNamingACTION"
"8580",4,"coat","ACTION","wear",30,"SingleNaming",1,7.35154326140946,"Younger","Single",1,0.5,-0.5,1558.6,"4SingleNamingACTION"
"8855",4,"pen","ACTION","write",31,"SingleNaming",1,7.35263338944714,"Younger","Single",1,0.5,-0.5,1560.3,"4SingleNamingACTION"
"9130",4,"soap","ACTION","wash",32,"SingleNaming",1,7.20064874848445,"Younger","Single",1,0.5,-0.5,1340.3,"4SingleNamingACTION"
"9411",4,"brain","ACTION","think",33,"SingleNaming",1,7.26961674960817,"Younger","Single",1,0.5,-0.5,1436,"4SingleNamingACTION"
"9694",4,"knife","ACTION","cut",34,"SingleNaming",1,6.81289499795818,"Younger","Single",1,0.5,-0.5,909.5,"4SingleNamingACTION"
"9965",4,"candle","ACTION","light",35,"SingleNaming",1,6.81234509417748,"Younger","Single",1,0.5,-0.5,909,"4SingleNamingACTION"
"10248",4,"ladder","ACTION","climb",36,"SingleNaming",1,6.97101172861715,"Younger","Single",1,0.5,-0.5,1065.3,"4SingleNamingACTION"
"10529",4,"strawberry","ACTION","eat",37,"SingleNaming",1,6.67708346124714,"Younger","Single",1,0.5,-0.5,794,"4SingleNamingACTION"
"10818",4,"eye","ACTION","see",38,"SingleNaming",1,6.59002628517806,"Younger","Single",1,0.5,-0.5,727.8,"4SingleNamingACTION"
"11102",4,"trophy","ACTION","win",39,"SingleNaming",1,6.59167373200866,"Younger","Single",1,0.5,-0.5,729,"4SingleNamingACTION"
"11374",4,"toy","ACTION","play",40,"SingleNaming",1,6.74523634948436,"Younger","Single",1,0.5,-0.5,850,"4SingleNamingACTION"
"651",4,"broom","OBJECT","broom",1,"SingleNaming",1,7.42916469628777,"Younger","Single",1,-0.5,-0.5,1684.4,"4SingleNamingOBJECT"
"939",4,"ladder","OBJECT","ladder",2,"SingleNaming",1,6.9000254809202,"Younger","Single",1,-0.5,-0.5,992.3,"4SingleNamingOBJECT"
"1203",4,"coat","OBJECT","coat",3,"SingleNaming",1,7.3893168570616,"Younger","Single",1,-0.5,-0.5,1618.6,"4SingleNamingOBJECT"
"1476",4,"newspaper","OBJECT","newspaper",4,"SingleNaming",1,6.66364342123173,"Younger","Single",1,-0.5,-0.5,783.4,"4SingleNamingOBJECT"
"1751",4,"suitcase","OBJECT","suitcase",5,"SingleNaming",1,7.07918439460967,"Younger","Single",1,-0.5,-0.5,1187,"4SingleNamingOBJECT"
"2027",4,"plane","OBJECT","plane",6,"SingleNaming",1,7.17234782820889,"Younger","Single",1,-0.5,-0.5,1302.9,"4SingleNamingOBJECT"
"2302",4,"soap","OBJECT","soap",7,"SingleNaming",1,6.96847401401684,"Younger","Single",1,-0.5,-0.5,1062.6,"4SingleNamingOBJECT"
"2585",4,"eye","OBJECT","eye",8,"SingleNaming",1,7.50993782416799,"Younger","Single",1,-0.5,-0.5,1826.1,"4SingleNamingOBJECT"
"2857",4,"present","OBJECT","present",9,"SingleNaming",1,6.92961461333503,"Younger","Single",1,-0.5,-0.5,1022.1,"4SingleNamingOBJECT"
"3114",4,"trophy","OBJECT","trophy",10,"SingleNaming",1,7.26961674960817,"Younger","Single",1,-0.5,-0.5,1436,"4SingleNamingOBJECT"
"3644",4,"pen","OBJECT","pen",12,"SingleNaming",1,7.20615471477511,"Younger","Single",1,-0.5,-0.5,1347.7,"4SingleNamingOBJECT"
"3914",4,"toy","OBJECT","toy",13,"SingleNaming",1,6.92961461333503,"Younger","Single",1,-0.5,-0.5,1022.1,"4SingleNamingOBJECT"
"4194",4,"knife","OBJECT","knife",14,"SingleNaming",1,7.03474029073663,"Younger","Single",1,-0.5,-0.5,1135.4,"4SingleNamingOBJECT"
"4456",4,"cup","OBJECT","cup",15,"SingleNaming",1,6.88407715162756,"Younger","Single",1,-0.5,-0.5,976.6,"4SingleNamingOBJECT"
"4704",4,"horse","OBJECT","horse",16,"SingleNaming",1,6.92745986225647,"Younger","Single",1,-0.5,-0.5,1019.9,"4SingleNamingOBJECT"
"4979",4,"candle","OBJECT","candle",17,"SingleNaming",1,6.69863789940102,"Younger","Single",1,-0.5,-0.5,811.3,"4SingleNamingOBJECT"
"5258",4,"brain","OBJECT","brain",18,"SingleNaming",1,6.55421826373433,"Younger","Single",1,-0.5,-0.5,702.2,"4SingleNamingOBJECT"
"5537",4,"strawberry","OBJECT","strawberry",19,"SingleNaming",1,6.58327090000625,"Younger","Single",1,-0.5,-0.5,722.9,"4SingleNamingOBJECT"
"5812",4,"cake","OBJECT","cake",20,"SingleNaming",1,6.75890718224572,"Younger","Single",1,-0.5,-0.5,861.7,"4SingleNamingOBJECT"
"6075",4,"knife","OBJECT","knife",21,"SingleNaming",1,6.74875954749168,"Younger","Single",1,-0.5,-0.5,853,"4SingleNamingOBJECT"
"6356",4,"present","OBJECT","present",22,"SingleNaming",1,6.90825515402379,"Younger","Single",1,-0.5,-0.5,1000.5,"4SingleNamingOBJECT"
"6627",4,"horse","OBJECT","horse",23,"SingleNaming",1,6.72154617546099,"Younger","Single",1,-0.5,-0.5,830.1,"4SingleNamingOBJECT"
"6908",4,"teeth","OBJECT","teeth",24,"SingleNaming",1,6.50638178877723,"Younger","Single",1,-0.5,-0.5,669.4,"4SingleNamingOBJECT"
"7193",4,"newspaper","OBJECT","newspaper",25,"SingleNaming",1,6.6587809676334,"Younger","Single",1,-0.5,-0.5,779.6,"4SingleNamingOBJECT"
"7472",4,"candle","OBJECT","candle",26,"SingleNaming",1,6.50113950911658,"Younger","Single",1,-0.5,-0.5,665.9,"4SingleNamingOBJECT"
"7753",4,"brain","OBJECT","brain",27,"SingleNaming",1,6.8817192644313,"Younger","Single",1,-0.5,-0.5,974.3,"4SingleNamingOBJECT"
"8032",4,"plane","OBJECT","plane",28,"SingleNaming",1,7.41083094928807,"Younger","Single",1,-0.5,-0.5,1653.8,"4SingleNamingOBJECT"
"8301",4,"suitcase","OBJECT","suitcase",29,"SingleNaming",1,7.01544308439905,"Younger","Single",1,-0.5,-0.5,1113.7,"4SingleNamingOBJECT"
"8579",4,"trophy","OBJECT","trophy",30,"SingleNaming",1,6.66949808985788,"Younger","Single",1,-0.5,-0.5,788,"4SingleNamingOBJECT"
"8854",4,"pen","OBJECT","pen",31,"SingleNaming",1,6.93186235432537,"Younger","Single",1,-0.5,-0.5,1024.4,"4SingleNamingOBJECT"
"9129",4,"strawberry","OBJECT","strawberry",32,"SingleNaming",1,6.43390425800751,"Younger","Single",1,-0.5,-0.5,622.6,"4SingleNamingOBJECT"
"9410",4,"ladder","OBJECT","ladder",33,"SingleNaming",1,6.4606866210189,"Younger","Single",1,-0.5,-0.5,639.5,"4SingleNamingOBJECT"
"9693",4,"cake","OBJECT","cake",34,"SingleNaming",1,6.59085034785345,"Younger","Single",1,-0.5,-0.5,728.4,"4SingleNamingOBJECT"
"9964",4,"coat","OBJECT","coat",35,"SingleNaming",1,6.8095910301949,"Younger","Single",1,-0.5,-0.5,906.5,"4SingleNamingOBJECT"
"10247",4,"toy","OBJECT","toy",36,"SingleNaming",1,6.73411592257102,"Younger","Single",1,-0.5,-0.5,840.6,"4SingleNamingOBJECT"
"10530",4,"broom","OBJECT","broom",37,"SingleNaming",1,6.71780469502369,"Younger","Single",1,-0.5,-0.5,827,"4SingleNamingOBJECT"
"10817",4,"eye","OBJECT","eye",38,"SingleNaming",1,6.53915233560654,"Younger","Single",1,-0.5,-0.5,691.7,"4SingleNamingOBJECT"
"11101",4,"soap","OBJECT","soap",39,"SingleNaming",1,6.45110213410454,"Younger","Single",1,-0.5,-0.5,633.4,"4SingleNamingOBJECT"
"11375",4,"cup","OBJECT","cup",40,"SingleNaming",1,6.94966468205935,"Younger","Single",1,-0.5,-0.5,1042.8,"4SingleNamingOBJECT"
"652",5,"broom","OBJECT","broom",1,"SingleNaming",1,7.26466019647492,"Younger","Single",1,-0.5,-0.5,1428.9,"5SingleNamingOBJECT"
"1206",5,"coat","OBJECT","coat",3,"SingleNaming",1,7.60906902220848,"Younger","Single",1,-0.5,-0.5,2016.4,"5SingleNamingOBJECT"
"1479",5,"newspaper","OBJECT","newspaper",4,"SingleNaming",1,7.64266800877455,"Younger","Single",1,-0.5,-0.5,2085.3,"5SingleNamingOBJECT"
"2028",5,"plane","OBJECT","plane",6,"SingleNaming",1,7.27980147754486,"Younger","Single",1,-0.5,-0.5,1450.7,"5SingleNamingOBJECT"
"2304",5,"soap","OBJECT","soap",7,"SingleNaming",1,7.4079243225596,"Younger","Single",1,-0.5,-0.5,1649,"5SingleNamingOBJECT"
"2586",5,"eye","OBJECT","eye",8,"SingleNaming",1,7.46002990066067,"Younger","Single",1,-0.5,-0.5,1737.2,"5SingleNamingOBJECT"
"3116",5,"trophy","OBJECT","trophy",10,"SingleNaming",1,7.92555511935795,"Younger","Single",1,-0.5,-0.5,2767.1,"5SingleNamingOBJECT"
"3646",5,"pen","OBJECT","pen",12,"SingleNaming",1,7.92425327127332,"Younger","Single",1,-0.5,-0.5,2763.5,"5SingleNamingOBJECT"
"3915",5,"toy","OBJECT","toy",13,"SingleNaming",1,6.91025215918072,"Younger","Single",1,-0.5,-0.5,1002.5,"5SingleNamingOBJECT"
"4196",5,"knife","OBJECT","knife",14,"SingleNaming",1,7.58171964012531,"Younger","Single",1,-0.5,-0.5,1962,"5SingleNamingOBJECT"
"4458",5,"cup","OBJECT","cup",15,"SingleNaming",1,7.85775154332146,"Younger","Single",1,-0.5,-0.5,2585.7,"5SingleNamingOBJECT"
"4705",5,"horse","OBJECT","horse",16,"SingleNaming",1,7.15383380157884,"Younger","Single",1,-0.5,-0.5,1279,"5SingleNamingOBJECT"
"4981",5,"candle","OBJECT","candle",17,"SingleNaming",1,6.94080313302834,"Younger","Single",1,-0.5,-0.5,1033.6,"5SingleNamingOBJECT"
"5260",5,"brain","OBJECT","brain",18,"SingleNaming",1,7.48273810119144,"Younger","Single",1,-0.5,-0.5,1777.1,"5SingleNamingOBJECT"
"5539",5,"strawberry","OBJECT","strawberry",19,"SingleNaming",1,7.95145369177279,"Younger","Single",1,-0.5,-0.5,2839.7,"5SingleNamingOBJECT"
"5814",5,"cake","OBJECT","cake",20,"SingleNaming",1,7.64530204683877,"Younger","Single",1,-0.5,-0.5,2090.8,"5SingleNamingOBJECT"
"6078",5,"knife","OBJECT","knife",21,"SingleNaming",1,7.95398596196849,"Younger","Single",1,-0.5,-0.5,2846.9,"5SingleNamingOBJECT"
"6358",5,"present","OBJECT","present",22,"SingleNaming",1,7.35672677539944,"Younger","Single",1,-0.5,-0.5,1566.7,"5SingleNamingOBJECT"
"6630",5,"horse","OBJECT","horse",23,"SingleNaming",1,6.90505162740782,"Younger","Single",1,-0.5,-0.5,997.3,"5SingleNamingOBJECT"
"6911",5,"teeth","OBJECT","teeth",24,"SingleNaming",1,7.89290020606147,"Younger","Single",1,-0.5,-0.5,2678.2,"5SingleNamingOBJECT"
"7474",5,"candle","OBJECT","candle",26,"SingleNaming",1,7.417340133312,"Younger","Single",1,-0.5,-0.5,1664.6,"5SingleNamingOBJECT"
"7756",5,"brain","OBJECT","brain",27,"SingleNaming",1,7.5108683368381,"Younger","Single",1,-0.5,-0.5,1827.8,"5SingleNamingOBJECT"
"8033",5,"plane","OBJECT","plane",28,"SingleNaming",1,7.72125995620582,"Younger","Single",1,-0.5,-0.5,2255.8,"5SingleNamingOBJECT"
"8857",5,"pen","OBJECT","pen",31,"SingleNaming",1,7.65477492500657,"Younger","Single",1,-0.5,-0.5,2110.7,"5SingleNamingOBJECT"
"9131",5,"strawberry","OBJECT","strawberry",32,"SingleNaming",1,7.43679403216749,"Younger","Single",1,-0.5,-0.5,1697.3,"5SingleNamingOBJECT"
"9413",5,"ladder","OBJECT","ladder",33,"SingleNaming",1,7.49487505489655,"Younger","Single",1,-0.5,-0.5,1798.8,"5SingleNamingOBJECT"
"9696",5,"cake","OBJECT","cake",34,"SingleNaming",1,7.75443866490428,"Younger","Single",1,-0.5,-0.5,2331.9,"5SingleNamingOBJECT"
"9966",5,"coat","OBJECT","coat",35,"SingleNaming",1,7.14740190239536,"Younger","Single",1,-0.5,-0.5,1270.8,"5SingleNamingOBJECT"
"10249",5,"toy","OBJECT","toy",36,"SingleNaming",1,7.60678512270024,"Younger","Single",1,-0.5,-0.5,2011.8,"5SingleNamingOBJECT"
"10532",5,"broom","OBJECT","broom",37,"SingleNaming",1,7.3093462255417,"Younger","Single",1,-0.5,-0.5,1494.2,"5SingleNamingOBJECT"
"10820",5,"eye","OBJECT","eye",38,"SingleNaming",1,7.90569972784949,"Younger","Single",1,-0.5,-0.5,2712.7,"5SingleNamingOBJECT"
"11377",5,"cup","OBJECT","cup",40,"SingleNaming",1,7.75503885355301,"Younger","Single",1,-0.5,-0.5,2333.3,"5SingleNamingOBJECT"
"653",5,"brain","ACTION","think",1,"SingleNaming",1,7.76988545189686,"Younger","Single",1,0.5,-0.5,2368.2,"5SingleNamingACTION"
"1205",5,"eye","ACTION","see",3,"SingleNaming",1,6.52444297551511,"Younger","Single",1,0.5,-0.5,681.6,"5SingleNamingACTION"
"1754",5,"coat","ACTION","wear",5,"SingleNaming",1,7.83344173249665,"Younger","Single",1,0.5,-0.5,2523.6,"5SingleNamingACTION"
"2305",5,"toy","ACTION","play",7,"SingleNaming",1,7.93869525241638,"Younger","Single",1,0.5,-0.5,2803.7,"5SingleNamingACTION"
"2587",5,"cup","ACTION","drink",8,"SingleNaming",1,7.54269054979367,"Younger","Single",1,0.5,-0.5,1886.9,"5SingleNamingACTION"
"2858",5,"strawberry","ACTION","eat",9,"SingleNaming",1,7.56070526979067,"Younger","Single",1,0.5,-0.5,1921.2,"5SingleNamingACTION"
"3115",5,"knife","ACTION","cut",10,"SingleNaming",1,7.86276659896789,"Younger","Single",1,0.5,-0.5,2598.7,"5SingleNamingACTION"
"3645",5,"candle","ACTION","light",12,"SingleNaming",1,7.74517594869851,"Younger","Single",1,0.5,-0.5,2310.4,"5SingleNamingACTION"
"3916",5,"ladder","ACTION","climb",13,"SingleNaming",1,7.77414122572765,"Younger","Single",1,0.5,-0.5,2378.3,"5SingleNamingACTION"
